cat,keep,keep_lat,keep_lon,merged,merged_lat,merged_lon,merged_was_group,footprint,footprint_dam2
amusement_park,Super Nintendo World @Universal Studios Hollywood,34.1410366,-118.35761089999998,Hogsmeade,34.1387329,-118.3543839,False,Universal Studios Hollywood,173.94
amusement_park,Super Nintendo World @Universal Studios Hollywood,34.1410366,-118.35761089999998,Springfield U.S.A,34.1392391,-118.3546893,False,Universal Studios Hollywood,173.94
amusement_park,Super Nintendo World @Universal Studios Hollywood,34.1410366,-118.35761089999998,Super Silly Fun Land,34.138690499999996,-118.35643999999999,False,Universal Studios Hollywood,173.94
amusement_park,Super Nintendo World @Universal Studios Hollywood,34.1410366,-118.35761089999998,The Wizarding World of Harry Potter,34.1382828,-118.35329759999999,False,Universal Studios Hollywood,173.94
