cat,keep,keep_lat,keep_lon,merged,merged_lat,merged_lon,merged_was_group,footprint,footprint_dam2
zoo,Los Angeles Zoo,34.1482153,-118.28826009999999,Living Amphibians Invertebrates and Reptiles,34.1471111,-118.2881802,False,Los Angeles Zoo,525.96
